chembl_id,pred_sig_0.1,pred_sig_0.2,pred_sig_0.3,pred_sig_0.4,pred_sig_0.5,pred_sig_0.6,pred_sig_0.7
CHEMBL315795,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL315985,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL87385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1075,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL87045,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL87992,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL313302,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL443014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1076,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL88055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1079,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL313458,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL313006,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL85074,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL313136,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL316197,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL313971,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL419667,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL89598,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL89705,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL90555,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL87728,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1082,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL90214,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL90983,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL316160,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL329123,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL90564,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL88240,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL89326,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL313972,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL91672,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL88712,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL315108,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL313489,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL314854,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL91829,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL88990,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL92484,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL88153,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL88691,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL91397,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL1085,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL1086,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL1087,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL1088,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1089,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL328875,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL94007,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL1090,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL92501,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL90593,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL93747,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL421556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL93070,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL93515,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1092,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL92444,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL1093,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL93298,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL93309,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL1094,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL1095,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL93218,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL93124,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL329901,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL1096,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL1097,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL93645,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL93385,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL92590,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL94192,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL93077,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL94113,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL329203,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL91238,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL93836,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL92401,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL92870,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL327235,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL93885,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL93047,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL315877,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1098,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL93233,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL327407,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL1099,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL94127,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL93268,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL1100,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL92915,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL92963,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL1101,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL91688,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL94087,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL93029,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL328560,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL1102,Undefined,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL1103,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL92281,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL96292,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL96868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL328250,Undefined,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL92974,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL1105,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL91704,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL413965,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL1106,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL1107,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL1108,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL94454,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL94657,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL96172,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL96153,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL96783,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL1109,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL1110,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL323357,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL329012,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL94739,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1111,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL98123,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL430497,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL93240,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL1112,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL1113,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL1114,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL429694,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL323533,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL95067,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL98350,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1115,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL97137,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL321993,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL95431,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1116,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL1117,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL95951,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL329091,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL100424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL95636,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL321582,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL95889,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL97138,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL318191,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL95804,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL95606,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL98034,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL100259,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL98664,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL1118,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL322241,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL99369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL319144,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL319111,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL328628,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL328190,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL317052,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL97972,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL101309,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL100622,Undefined,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL318859,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL99946,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL101284,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL100014,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL103735,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL317094,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL99701,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL101326,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL101253,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL317749,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL100116,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL430488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL323348,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL1123,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL1126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL105184,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL319669,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL322832,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL103667,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL316735,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL105442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL318520,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL102970,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL105318,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1129,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL1130,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL318153,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL101740,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL1132,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL1133,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL1134,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL105060,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1136,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL102358,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL104943,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL104186,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL106939,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL107747,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL107367,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL106971,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL104515,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL320656,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL106502,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL106687,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL107430,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL108111,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1138,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1139,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL1140,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL107217,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL107360,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL107400,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL106258,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL108358,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL110094,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL110458,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL107874,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL108030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL108545,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL111077,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL324846,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL325372,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL1144,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL108541,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL108821,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL110317,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL415324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL431651,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL110057,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL327122,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL109378,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL1146,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL1148,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL324665,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL111659,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL419380,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1149,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL109831,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL320341,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL110739,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL113051,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL109648,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL1152,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL111232,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL325109,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL113313,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL112570,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL109745,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL320775,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL109480,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL114395,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL112797,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL1157,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL115435,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL114551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL114325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL113278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL114655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL321248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL1159,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL112687,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1161,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL1162,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL1163,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL325695,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL331369,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL115653,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL261932,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL331378,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL1165,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL114586,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL113841,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL325166,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL1166,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL114715,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL1167,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL1168,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL419213,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL116438,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL333634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL114283,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL1169,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL324090,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL1170,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL114062,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL116955,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL117042,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL117287,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL1172,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL423875,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL116455,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL325436,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL435381,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL325441,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL115794,1.0,1.0,1.0,1.0,1.0,Undefined,Undefined
CHEMBL331382,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL333826,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL325424,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL117348,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL419952,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL117649,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL1175,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL116368,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL118865,Undefined,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL119423,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL117785,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL116943,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL119865,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL119625,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL119385,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL117391,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL118841,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL325439,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL333021,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL119604,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL118478,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL333950,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL332524,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL421049,1.0,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1184,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL1185,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL122351,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
CHEMBL119443,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL118722,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL324254,0.0,0.0,0.0,0.0,Undefined,Undefined,Undefined
CHEMBL332750,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL118218,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL432600,1.0,1.0,1.0,1.0,1.0,1.0,Undefined
CHEMBL120951,0.0,0.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL116315,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL123292,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL120563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL331743,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL1187,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CHEMBL121626,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL119549,1.0,1.0,1.0,Undefined,Undefined,Undefined,Undefined
CHEMBL333325,0.0,0.0,0.0,0.0,0.0,0.0,Undefined
CHEMBL1189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHEMBL111272,Undefined,1.0,Undefined,Undefined,Undefined,Undefined,Undefined
CHEMBL126159,1.0,1.0,1.0,1.0,Undefined,Undefined,Undefined
CHEMBL338975,0.0,0.0,0.0,0.0,0.0,Undefined,Undefined
CHEMBL121810,0.0,0.0,0.0,Undefined,Undefined,Undefined,Undefined
